"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.","Município","Ano"
"5205208","Caturaí (GO)","5318"
"5205307","Cavalcante (GO)","9721"
"5205406","Ceres (GO)","22484"
"5205455","Cezarina (GO)","8265"
"5205471","Chapadão do Céu (GO)","13897"
"5205497","Cidade Ocidental (GO)","98963"
"5205513","Cocalzinho de Goiás (GO)","26638"
"5205521","Colinas do Sul (GO)","4153"
"5205703","Córrego do Ouro (GO)","2456"
"5205802","Corumbá de Goiás (GO)","10714"
"5205901","Corumbaíba (GO)","9416"
"5206206","Cristalina (GO)","65705"
"5206305","Cristianópolis (GO)","3630"
"5206404","Crixás (GO)","17445"
"5206503","Cromínia (GO)","3977"
"5206602","Cumari (GO)","2955"
"5206701","Damianópolis (GO)","3884"
"5206800","Damolândia (GO)","2755"
"5206909","Davinópolis (GO)","1901"
"5207105","Diorama (GO)","2023"
"5207253","Doverlândia (GO)","6895"
"5207352","Edealina (GO)","4087"
"5207402","Edéia (GO)","11953"
"5207501","Estrela do Norte (GO)","3224"
"5207535","Faina (GO)","7164"
"5207600","Fazenda Nova (GO)","5878"
"5207808","Firminópolis (GO)","10365"
"5207907","Flores de Goiás (GO)","14156"
"5208004","Formosa (GO)","120478"
"5208103","Formoso (GO)","4681"
"5208152","Gameleira de Goiás (GO)","3542"
"5208301","Divinópolis de Goiás (GO)","4440"
"5208400","Goianápolis (GO)","14555"
"5208509","Goiandira (GO)","4986"
"5208608","Goianésia (GO)","77014"
"5208707","Goiânia (GO)","1494599"
"5208806","Goianira (GO)","78754"
"5208905","Goiás (GO)","24233"
"5209101","Goiatuba (GO)","36777"
"5209150","Gouvelândia (GO)","4356"
"5209200","Guapó (GO)","20588"
"5209291","Guaraíta (GO)","2185"
"5209408","Guarani de Goiás (GO)","4106"
"5209457","Guarinos (GO)","2165"
"5209606","Heitoraí (GO)","3360"
"5209705","Hidrolândia (GO)","29827"
"5209804","Hidrolina (GO)","3514"
"5209903","Iaciara (GO)","10430"
"5209937","Inaciolândia (GO)","6061"
"5209952","Indiara (GO)","17747"
"5210000","Inhumas (GO)","53629"
"5210109","Ipameri (GO)","26163"
"5210158","Ipiranga de Goiás (GO)","2964"
"5210208","Iporá (GO)","36983"
"5210307","Israelândia (GO)","2540"
"5210406","Itaberaí (GO)","46943"
"5210562","Itaguari (GO)","5088"
"5210604","Itaguaru (GO)","4880"
"5210802","Itajá (GO)","4328"
"5210901","Itapaci (GO)","21708"
"5211008","Itapirapuã (GO)","8125"
"5211206","Itapuranga (GO)","26574"
"5211305","Itarumã (GO)","6142"
"5211404","Itauçu (GO)","7701"
"5211503","Itumbiara (GO)","112289"
"5211602","Ivolândia (GO)","2729"
"5211701","Jandaia (GO)","6360"
"5211800","Jaraguá (GO)","46427"
"5211909","Jataí (GO)","110404"
"5212006","Jaupaci (GO)","2946"
"5212055","Jesúpolis (GO)","2124"
"5212105","Joviânia (GO)","7247"
"5212204","Jussara (GO)","19901"
"5212253","Lagoa Santa (GO)","1426"
"5212303","Leopoldo de Bulhões (GO)","9035"
"5212501","Luziânia (GO)","218872"
"5212600","Mairipotaba (GO)","2618"
"5212709","Mambaí (GO)","8405"
"5212808","Mara Rosa (GO)","10815"
"5212907","Marzagão (GO)","2893"
"5212956","Matrinchã (GO)","4033"
"5213004","Maurilândia (GO)","10239"
"5213053","Mimoso de Goiás (GO)","2633"
"5213087","Minaçu (GO)","26939"
"5213103","Mineiros (GO)","73781"
"5213400","Moiporá (GO)","1693"
"5213509","Monte Alegre de Goiás (GO)","6613"
"5213707","Montes Claros de Goiás (GO)","8972"
"5213756","Montividiu (GO)","12957"
"5213772","Montividiu do Norte (GO)","3770"
"5213806","Morrinhos (GO)","53640"
"5213855","Morro Agudo de Goiás (GO)","2499"
"5213905","Mossâmedes (GO)","4655"
"5214002","Mozarlândia (GO)","15109"
"5214051","Mundo Novo (GO)","6223"
"5214101","Mutunópolis (GO)","3562"
"5214408","Nazário (GO)","8330"
"5214507","Nerópolis (GO)","33706"
"5214606","Niquelândia (GO)","34466"
"5214705","Nova América (GO)","2375"
"5214804","Nova Aurora (GO)","2130"
"5214838","Nova Crixás (GO)","13095"
"5214861","Nova Glória (GO)","8375"
"5214879","Nova Iguaçu de Goiás (GO)","3072"
"5214903","Nova Roma (GO)","3053"
"5215009","Nova Veneza (GO)","9790"
"5215207","Novo Brasil (GO)","3568"
"5215231","Novo Gama (GO)","107092"
"5215256","Novo Planalto (GO)","3723"
"5215306","Orizona (GO)","16890"
"5215405","Ouro Verde de Goiás (GO)","4108"
"5215504","Ouvidor (GO)","7542"
"5215603","Padre Bernardo (GO)","36692"
"5215652","Palestina de Goiás (GO)","3132"
"5215702","Palmeiras de Goiás (GO)","33749"
"5215801","Palmelo (GO)","2273"
"5215900","Palminópolis (GO)","3939"
"5216007","Panamá (GO)","2449"
"5216304","Paranaiguara (GO)","7470"
"5216403","Paraúna (GO)","10749"
"5216452","Perolândia (GO)","3000"
"5216809","Petrolina de Goiás (GO)","9577"
"5216908","Pilar de Goiás (GO)","2288"
"5217104","Piracanjuba (GO)","25309"
"5217203","Piranhas (GO)","11913"
"5217302","Pirenópolis (GO)","27757"
"5217401","Pires do Rio (GO)","33494"
"5217609","Planaltina (GO)","110619"
"5217708","Pontalina (GO)","18685"
"5218003","Porangatu (GO)","45400"
"5218052","Porteirão (GO)","4225"
"5218102","Portelândia (GO)","3234"
"5218300","Posse (GO)","36060"
"5218391","Professor Jamil (GO)","3732"
"5218508","Quirinópolis (GO)","49986"
"5218607","Rialma (GO)","12551"
"5218706","Rianápolis (GO)","3938"
"5218789","Rio Quente (GO)","3994"
"5218805","Rio Verde (GO)","238025"
"5218904","Rubiataba (GO)","20132"
"5219001","Sanclerlândia (GO)","8063"
"5219100","Santa Bárbara de Goiás (GO)","6280"
"5219209","Santa Cruz de Goiás (GO)","3016"
"5219258","Santa Fé de Goiás (GO)","5036"
"5219308","Santa Helena de Goiás (GO)","39481"
"5219357","Santa Isabel (GO)","3556"
"5219407","Santa Rita do Araguaia (GO)","5842"
"5219456","Santa Rita do Novo Destino (GO)","2648"
"5219506","Santa Rosa de Goiás (GO)","2837"
"5219605","Santa Tereza de Goiás (GO)","3225"
"5219704","Santa Terezinha de Goiás (GO)","10818"
"5219712","Santo Antônio da Barra (GO)","4293"
"5219738","Santo Antônio de Goiás (GO)","7873"
"5219753","Santo Antônio do Descoberto (GO)","74614"
"5219803","São Domingos (GO)","9581"
"5219902","São Francisco de Goiás (GO)","6491"
"5220009","São João d'Aliança (GO)","14757"
"5220058","São João da Paraúna (GO)","1807"
"5220108","São Luís de Montes Belos (GO)","35031"
"5220157","São Luiz do Norte (GO)","4926"
"5220207","São Miguel do Araguaia (GO)","22079"
"5220264","São Miguel do Passa Quatro (GO)","4621"
"5220280","São Patrício (GO)","2190"
"5220405","São Simão (GO)","17194"
"5220454","Senador Canedo (GO)","169849"
"5220504","Serranópolis (GO)","8201"
"5220603","Silvânia (GO)","22939"
"5220686","Simolândia (GO)","5693"
"5220702","Sítio d'Abadia (GO)","2973"
"5221007","Taquaral de Goiás (GO)","4146"
"5221080","Teresina de Goiás (GO)","2685"
"5221197","Terezópolis de Goiás (GO)","8243"
"5221304","Três Ranchos (GO)","2970"
"5221403","Trindade (GO)","150858"
"5221452","Trombas (GO)","3106"
"5221502","Turvânia (GO)","4478"
"5221551","Turvelândia (GO)","5130"
"5221577","Uirapuru (GO)","2809"
"5221601","Uruaçu (GO)","44150"
"5221700","Uruana (GO)","13871"
"5221809","Urutaí (GO)","3667"
"5221858","Valparaíso de Goiás (GO)","213506"
"5221908","Varjão (GO)","3768"
"5222005","Vianópolis (GO)","15476"
"5222054","Vicentinópolis (GO)","9077"
"5222203","Vila Boa (GO)","4185"
"5222302","Vila Propício (GO)","5982"
"5300108","Brasília (DF)","2982818"
"Fonte: IBGE - Estimativas de População"

"Notas"
"Em 2003:
O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000.

Em 2004:"
"1 - O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000."
"2 - Inclusive 4 municípios com instalação prevista para 1º de janeiro de 2005: Aroeiras do Itaim (PI), Figueirão (MS), Ipiranga do Norte (MT) e Itanhangá (MT).

Em 2008:
Inclusive o Município de Nazária - PI, com previsão de instalação em 1º de janeiro de 2009.

Em 2009:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Uruará-PA é de 59.881 habitantes. Processo Judicial nº 2008.39.03.000085-6.

Em 2011:"
"1 - A população do Brasil difere em 2.791 pessoas (192.379.287 pessoas) em relação àquela divulgada no D.O.U em 31/08/2011 (192.376.496 pessoas) em decorrência do critério de arredondamento para números inteiros, a ser adotado a partir deste ano."
"2 - O Município de Santarém-PB, código 13653, passou a ser denominado oficialmente de Joca Claudino-PB a partir de 23/11/2010, por força de Lei Municipal nº 049/2010."
"3 - o Município de Campo de Santana-PB, código 16409, passou a ser denominado oficialmente de Tacima-PB a partir de 30/12/2009, por força de Lei Complementar nº 016/2009.

Em 2012:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Brasil Novo-PA é de 17.960 habitantes. Processo Judicial nº 1-28.2012.4.01.3903."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Municípios instalados em 1º de janeiro de 2013.

Em 2013:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011 4.01.3902 Seção Judiciária de Itaituba-PA.

Em 2014:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"2 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.

Em 2015:"
"1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Por determinação judicial o município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"4 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para os os Municípios de Euclides da Cunha (BA) e Quijingue (BA), são de 61.228 e 28.093 habitantes, respectivamente. Processo Judicial nº 0000130-39.2016.4.01.3306 - Subseção Judiciária de Paulo Afonso-BA."
"5 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para o Município Presidente Jânio Quadros é de 13.586 habitantes. Processo Judicial nº 63603-42.2015.4.01.3400, Seção Judiciária do Distrito Federal, 15ª Vara Federal.

Em 2016:"
"1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"4 - Por determinação judicial, os municípios de Livramento e Taperoá, do estado da Paraíba, tiveram seus limites territoriais alterados passando a vigorar, para efeitos de distribuição do Fundo de Participação dos Municípios, as populações de 7.248 e 15.316 habitantes, respectivamente. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba.

Em 2017:
"
"1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.
"
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
"
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
"
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.
"
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA.
"
"6 - População judicial do município Livramento-PB: 7.262 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
"
"7 - População judicial do município de Taperoá-PB: 15.400 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
"
"8 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.
"
"9 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400  (14ª VARA FEDERAL CÍVEL DA SJDF)."
"10 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"11 - População judicial do município de Terra Nova do Norte - MT: entre 10.189 e 13.584 habitantes. Processo Judicial nº1000023-86.2018.4.01.3603 (1ª Vara Federal Cível e Criminal da SSJ de Sinop-MT).

De 2013 a 2017:
As diferenças entre as populações das Unidades da Federação obtidas da soma das estimativas municipais e aquelas projetadas nas Projeções de População, Brasil e Unidades da Federação, Revisão 2013, devem-se à alteração de limites territoriais ocorridas entre os estados, após o Censo Demográfico 2010.

Em 2018:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"6 - População judicial do município Livramento-PB: 7.248 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB."
"7 - População judicial do município de Taperoá-PB: 15.308 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB."
"8 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"9 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400  (14ª VARA FEDERAL CÍVEL DA SJDF)."
"10 - População judicial do município de Amargosa - BA: entre 37.357 e 44.148. Processo Judicial  nº 1022005-86.2018.4.01.3400- (5ª VF/SJDF)."
"11 - Os municípios de Acarape-CE, Aracoiaba-CE e Barreira-CE tiveram as alterações de seus limites territoriais processadas em 30/10/2018, em virtude da suspensão em 28/06/2018, pelo Tribunal de Justiça do Ceará, da Ação de Inconstitucionalidade (Processo 0621205-04.2017.8.06000 de 21/02/2017) da Lei 16.198 de 29/12/2016."
"12 - População judicial do município de Heliópolis - BA: entre 13.585 e 16.980. Processo Judicial nº 1000198-98.2018.4.01.3306 (Subseção Judiciária de Paulo Afonso-BA)."
"13 - População judicial do município de Souto Soares - BA: entre 16.981 e 23.772. Processo Judicial nº005709-76.2018.4.01.3312 (1ª Vara  de Irecê)."
"14 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"15 - População judicial do município de Santa Tereza do Oeste - PR: 10.471 habitantes. Processo Judicial nº 5012452-12.2018.4.04.7005 (Seção Judiciária do Paraná - Plantão JFPR)."
"16 - População judicial do município de Terra Nova do Norte - MT: entre10189 e 13584 habitantes. Processo Judicial nº 1000001-91.2019.4.01.3603 (2ª Vara federal Cível e Criminal da SSJ de Sinop-MT)."
"17 - População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental).

Em 2019:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"6 - População judicial do município de Ferreiros - PE: entre 13.585 e 16.980 habitantes. Processo Judicial nº 0805921-61.2019.4.05.0000 (1ª Turma do Tribunal Regional Federal da 5ª Região)."
